11628033|UNIBH|1
11421150|UNIBH|1
116121022|UNIBH|1
118115691|UNIBH|1
118115594|UNIBH|1
118117471|UNIBH|1
118115795|UNIBH|1
118113904|UNIBH|1
11722274|UNIBH|1
11815447|UNIBH|1
118116117|UNIBH|1
11412638|UNIBH|1
11521293|UNIBH|1
115249353|UNIBH|1
11614920|UNIBH|1
11510589|UNIBH|1
115113822|UNIBH|1
119118098|UNIBH|1
11416500|UNIBH|1
11517942|UNIBH|1
11415519|UNIBH|1
11510707|UNIBH|1
115113011|UNIBH|1
115112134|UNIBH|1
115245252|UNIBH|1
11510700|UNIBH|1
115111054|UNIBH|1
115111451|UNIBH|1
115112877|UNIBH|1
11825989|UNIBH|1
11510499|UNIBH|1
11427412|UNIBH|1
11510603|UNIBH|1
116121015|UNIBH|1
11621522|UNIBH|1
11623874|UNIBH|1
117110362|UNIBH|1
117112784|UNIBH|1
11815075|UNIBH|1
113113286|UNIBH|1
116113630|UNIBH|1
11613208|UNIBH|1
115219686|UNIBH|1
11422296|UNIBH|1
11529358|UNIBH|1
119119592|UNIBH|1
118116230|UNIBH|1
118116507|UNIBH|1
116111487|UNIBH|1
11521339|UNIBH|1
115247463|UNIBH|1
115246098|UNIBH|1
11628323|UNIBH|1
11416103|UNIBH|1
11827756|UNIBH|1
11826694|UNIBH|1
117111046|UNIBH|1
11621079|UNIBH|1
11819570|UNIBH|1
118112955|UNIBH|1
11512088|UNIBH|1
116121552|UNIBH|1
11622944|UNIBH|1
11623763|UNIBH|1
11721588|UNIBH|1
119125922|UNIBH|1
115112943|UNIBH|1
11518875|UNIBH|1
11724773|UNIBH|1
11622950|UNIBH|1
119111371|UNIBH|1
11721993|UNIBH|1
118117046|UNIBH|1
11826511|UNIBH|1
11610576|UNIBH|1
11814869|UNIBH|1
11818056|UNIBH|1
118113739|UNIBH|1
119117997|UNIBH|1
11824866|UNIBH|1
119110340|UNIBH|1
119111686|UNIBH|1
119121460|UNIBH|1
11620379|UNIBH|1
11626311|UNIBH|1
119118111|UNIBH|1
11612958|UNIBH|1
115110302|UNIBH|1
116117177|UNIBH|1
11611058|UNIBH|1
11610584|UNIBH|1
11712364|UNIBH|1
117115876|UNIBH|1
11712094|UNIBH|1
117112215|UNIBH|1
117113563|UNIBH|1
117113844|UNIBH|1
117112873|UNIBH|1
11224693|UNIBH|1
117117769|UNIBH|1
11628307|UNIBH|1
11714850|UNIBH|1
117111579|UNIBH|1
11624356|UNIBH|1
117112445|UNIBH|1
117117834|UNIBH|1
119125542|UNIBH|1
119126529|UNIBH|1
119111591|UNIBH|1
11821769|UNIBH|1
11822499|UNIBH|1
11824475|UNIBH|1
11724608|UNIBH|1
11811928|UNIBH|1
11815320|UNIBH|1
118113261|UNIBH|1
119117993|UNIBH|1
11720110|UNIBH|1
11721995|UNIBH|1
11818837|UNIBH|1
118117972|UNIBH|1
11815073|UNIBH|1
118114090|UNIBH|1
11813536|UNIBH|1
118115258|UNIBH|1
118115606|UNIBH|1
11825276|UNIBH|1
11519878|UNIBH|1
115222753|UNIBH|1
11816917|UNIBH|1
118110715|UNIBH|1
11722650|UNIBH|1
119118105|UNIBH|1
11719776|UNIBH|1
11623937|UNIBH|1
116114021|UNIBH|1
11826514|UNIBH|1
11420988|UNIBH|1
11610674|UNIBH|1
11627065|UNIBH|1
11710293|UNIBH|1
11712363|UNIBH|1
117112011|UNIBH|1
11712350|UNIBH|1
117111013|UNIBH|1
11720466|UNIBH|1
116111252|UNIBH|1
116111468|UNIBH|1
116113230|UNIBH|1
11723647|UNIBH|1
11725011|UNIBH|1
11511141|UNIBH|1
11515352|UNIBH|1
119120794|UNIBH|1
118120221|UNIBH|1
117113855|UNIBH|1
11818392|UNIBH|1
11624225|UNIBH|1
116120678|UNIBH|1
11711553|UNIBH|1
11711606|UNIBH|1
11710955|UNIBH|1
11815633|UNIBH|1
11911610|UNIBH|1
11512548|UNIBH|1
117112379|UNIBH|1
11711605|UNIBH|1
11412212|UNIBH|1
11427677|UNIBH|1
11519490|UNIBH|1
118112181|UNIBH|1
11518023|UNIBH|1
11413692|UNIBH|1
11517838|UNIBH|1
116116624|UNIBH|1
118115368|UNIBH|1
115231217|UNIBH|1
11721961|UNIBH|1
11819812|UNIBH|1
11423676|UNIBH|1
11724513|UNIBH|1
11722022|UNIBH|1
11421359|UNIBH|1
11519267|UNIBH|1
11823768|UNIBH|1
11824404|UNIBH|1
11824864|UNIBH|1
11521601|UNIBH|1
117118174|UNIBH|1
11827063|UNIBH|1
11620494|UNIBH|1
11724641|UNIBH|1
118115659|UNIBH|1
11827150|UNIBH|1
11828050|UNIBH|1
117113980|UNIBH|1
115249457|UNIBH|1
11423034|UNIBH|1
115248765|UNIBH|1
11622081|UNIBH|1
11623045|UNIBH|1
116114958|UNIBH|1
11610604|UNIBH|1
116113379|UNIBH|1
118120239|UNIBH|1
119112979|UNIBH|1
119127145|UNIBH|1
114112656|UNIBH|1
11718383|UNIBH|1
11723998|UNIBH|1
11517671|UNIBH|1
115249878|UNIBH|1
11423710|UNIBH|1
118111363|UNIBH|1
11723103|UNIBH|1
11827723|UNIBH|1
117113116|UNIBH|1
117112432|UNIBH|1
119126290|UNIBH|1
11421054|UNIBH|1
11425693|UNIBH|1
11824473|UNIBH|1
11825991|UNIBH|1
119110517|UNIBH|1
11827174|UNIBH|1
11916771|UNIBH|1
11917386|UNIBH|1
119119977|UNIBH|1
11916746|UNIBH|1
119122180|UNIBH|1
119127438|UNIBH|1
119125800|UNIBH|1
11421241|UNIBH|1
117117024|UNIBH|1
114111602|UNIBH|1
11622190|UNIBH|1
11622020|UNIBH|1
117113454|UNIBH|1
11820907|UNIBH|1
11610406|UNIBH|1
11718869|UNIBH|1
117112667|UNIBH|1
117117722|UNIBH|1
11718863|UNIBH|1
117110090|UNIBH|1
117118247|UNIBH|1
115218317|UNIBH|1
115231282|UNIBH|1
115248739|UNIBH|1
115247991|UNIBH|1
11521224|UNIBH|1
114116694|UNIBH|1
114116120|UNIBH|1
115247920|UNIBH|1
115218403|UNIBH|1
11617219|UNIBH|1
115248736|UNIBH|1
115244013|UNIBH|1
115249664|UNIBH|1
117114320|UNIBH|1
118111729|UNIBH|1
11811310|UNIBH|1
11815876|UNIBH|1
11816233|UNIBH|1
11819083|UNIBH|1
11819653|UNIBH|1
118110084|UNIBH|1
118113269|UNIBH|1
11916080|UNIBH|1
11725810|UNIBH|1
11812829|UNIBH|1
11911611|UNIBH|1
116111460|UNIBH|1
11827138|UNIBH|1
11614709|UNIBH|1
116122238|UNIBH|1
11724464|UNIBH|1
116119050|UNIBH|1
11311997|UNIBH|1
11510284|UNIBH|1
11712410|UNIBH|1
11220917|UNIBH|1
11825678|UNIBH|1
119120204|UNIBH|1
119125373|UNIBH|1
119127528|UNIBH|1
11615214|UNIBH|1
11615173|UNIBH|1
11515651|UNIBH|1
116113192|UNIBH|1
117113233|UNIBH|1
116111019|UNIBH|1
11621322|UNIBH|1
11726453|UNIBH|1
11519603|UNIBH|1
11720846|UNIBH|1
11815937|UNIBH|1
118113216|UNIBH|1
118120273|UNIBH|1
11513642|UNIBH|1
11515172|UNIBH|1
11516457|UNIBH|1
11510900|UNIBH|1
11620576|UNIBH|1
11621303|UNIBH|1
11718915|UNIBH|1
117112741|UNIBH|1
11826349|UNIBH|1
11914547|UNIBH|1
119126305|UNIBH|1
11827932|UNIBH|1
11919262|UNIBH|1
119121313|UNIBH|1
11826377|UNIBH|1
119126160|UNIBH|1
119126507|UNIBH|1
11918996|UNIBH|1
11827847|UNIBH|1
11617958|UNIBH|1
116120826|UNIBH|1
11611453|UNIBH|1
11613427|UNIBH|1
115111338|UNIBH|1
116113487|UNIBH|1
11827280|UNIBH|1
11917168|UNIBH|1
119126523|UNIBH|1
119127758|UNIBH|1
11820672|UNIBH|1
119123360|UNIBH|1
11827079|UNIBH|1
11815651|UNIBH|1
118115228|UNIBH|1
117118567|UNIBH|1
11722578|UNIBH|1
11726720|UNIBH|1
11825483|UNIBH|1
11815046|UNIBH|1
118115827|UNIBH|1
118116542|UNIBH|1
11825252|UNIBH|1
11826115|UNIBH|1
11412098|UNIBH|1
117113072|UNIBH|1
118117729|UNIBH|1
11620385|UNIBH|1
117111576|UNIBH|1
117113297|UNIBH|1
11824383|UNIBH|1
11726156|UNIBH|1
11517463|UNIBH|1
114112298|UNIBH|1
11427410|UNIBH|1
11429729|UNIBH|1
116113091|UNIBH|1
11627342|UNIBH|1
11619659|UNIBH|1
119126249|UNIBH|1
119128510|UNIBH|1
11912910|UNIBH|1
11916940|UNIBH|1
119110189|UNIBH|1
119125403|UNIBH|1
11916179|UNIBH|1
119128041|UNIBH|1
11915634|UNIBH|1
119128380|UNIBH|1
119128581|UNIBH|1
118115402|UNIBH|1
11823845|UNIBH|1
11826542|UNIBH|1
11917082|UNIBH|1
11824043|UNIBH|1
11919394|UNIBH|1
119120557|UNIBH|1
119124678|UNIBH|1
119123621|UNIBH|1
119126357|UNIBH|1
119128508|UNIBH|1
119125805|UNIBH|1
119125630|UNIBH|1
119127434|UNIBH|1
119127642|UNIBH|1
119121452|UNIBH|1
11614112|UNIBH|1
117112972|UNIBH|1
11813709|UNIBH|1
115111281|UNIBH|1
115114330|UNIBH|1
116122240|UNIBH|1
11615876|UNIBH|1
11719328|UNIBH|1
11420277|UNIBH|1
11422640|UNIBH|1
119128171|UNIBH|1
11816971|UNIBH|1
11825404|UNIBH|1
11825923|UNIBH|1
11916602|UNIBH|1
118113253|UNIBH|1
118116163|UNIBH|1
118119981|UNIBH|1
11823467|UNIBH|1
11919281|UNIBH|1
118115344|UNIBH|1
11825694|UNIBH|1
11915154|UNIBH|1
119111644|UNIBH|1
11827084|UNIBH|1
11919419|UNIBH|1
119128853|UNIBH|1
11823375|UNIBH|1
11825637|UNIBH|1
119110119|UNIBH|1
119110150|UNIBH|1
119111884|UNIBH|1
119117781|UNIBH|1
119118513|UNIBH|1
119126413|UNIBH|1
119128203|UNIBH|1
119129154|UNIBH|1
11423379|UNIBH|1
11521856|UNIBH|1
11427302|UNIBH|1
11824484|UNIBH|1
11423086|UNIBH|1
117112958|UNIBH|1
11816061|UNIBH|1
11825201|UNIBH|1
119111923|UNIBH|1
11822986|UNIBH|1
11823706|UNIBH|1
119127075|UNIBH|1
119127302|UNIBH|1
11914766|UNIBH|1
115110731|UNIBH|1
115231208|UNIBH|1
119111663|UNIBH|1
11819217|UNIBH|1
11820733|UNIBH|1
11917862|UNIBH|1
11919347|UNIBH|1
119126113|UNIBH|1
11323112|UNIBH|1
11622830|UNIBH|1
114111674|UNIBH|1
11420818|UNIBH|1
11424944|UNIBH|1
115233495|UNIBH|1
11615098|UNIBH|1
11723240|UNIBH|1
11424927|UNIBH|1
11726158|UNIBH|1
119125968|UNIBH|1
119111444|UNIBH|1
116116474|UNIBH|1
115248203|UNIBH|1
11714679|UNIBH|1
119126045|UNIBH|1
11825480|UNIBH|1
11821673|UNIBH|1
11826463|UNIBH|1
11826969|UNIBH|1
11514720|UNIBH|1
119111654|UNIBH|1
119127639|UNIBH|1
11820804|UNIBH|1
11826807|UNIBH|1
11820950|UNIBH|1
119126086|UNIBH|1
11917583|UNIBH|1
119123859|UNIBH|1
119128204|UNIBH|1
11823333|UNIBH|1
119127767|UNIBH|1
11824233|UNIBH|1
11824699|UNIBH|1
11913195|UNIBH|1
119126017|UNIBH|1
119127931|UNIBH|1
119125438|UNIBH|1
11914558|UNIBH|1
11916106|UNIBH|1
119127422|UNIBH|1
119128086|UNIBH|1
11221395|UNIBH|1
11822140|UNIBH|1
11916544|UNIBH|1
119123727|UNIBH|1
11827190|UNIBH|1
119121661|UNIBH|1
119123914|UNIBH|1
119128125|UNIBH|1
11423604|UNIBH|1
11421020|UNIBH|1
11518862|UNIBH|1
11510716|UNIBH|1
116117563|UNIBH|1
11614027|UNIBH|1
118115774|UNIBH|1
11111740|UNIBH|1
116115386|UNIBH|1
11615436|UNIBH|1
11725320|UNIBH|1
118113535|UNIBH|1
118119601|UNIBH|1
11722783|UNIBH|1
118113787|UNIBH|1
11722434|UNIBH|1
11722786|UNIBH|1
11722496|UNIBH|1
11723158|UNIBH|1
11724111|UNIBH|1
11521508|UNIBH|1
11719970|UNIBH|1
11628841|UNIBH|1
11628743|UNIBH|1
118114807|UNIBH|1
11713371|UNIBH|1
118115385|UNIBH|1
11628751|UNIBH|1
11713397|UNIBH|1
11723405|UNIBH|1
11628733|UNIBH|1
11628757|UNIBH|1
11622669|UNIBH|1
11715079|UNIBH|1
11628782|UNIBH|1
11713361|UNIBH|1
117111592|UNIBH|1
11621589|UNIBH|1
11622011|UNIBH|1
116120445|UNIBH|1
11622178|UNIBH|1
11622832|UNIBH|1
11626383|UNIBH|1
118114808|UNIBH|1
114210054|UNIBH|1
11622177|UNIBH|1
11625446|UNIBH|1
116114743|UNIBH|1
118115389|UNIBH|1
116114745|UNIBH|1
11622673|UNIBH|1
11625643|UNIBH|1
11622922|UNIBH|1
11724098|UNIBH|1
11628784|UNIBH|1
117116670|UNIBH|1
118114818|UNIBH|1
11822588|UNIBH|1
11827459|UNIBH|1
11827494|UNIBH|1
11827541|UNIBH|1
11822558|UNIBH|1
11824293|UNIBH|1
119122460|UNIBH|1
11825352|UNIBH|1
11722424|UNIBH|1
11823806|UNIBH|1
11821973|UNIBH|1
11822612|UNIBH|1
11826533|UNIBH|1
11826534|UNIBH|1
11815590|UNIBH|1
11826099|UNIBH|1
11822018|UNIBH|1
11817346|UNIBH|1
118113792|UNIBH|1
119122469|UNIBH|1
119123911|UNIBH|1
11815598|UNIBH|1
11815605|UNIBH|1
118115434|UNIBH|1
11617903|UNIBH|1
118113795|UNIBH|1
11722799|UNIBH|1
11816164|UNIBH|1
118115319|UNIBH|1
118117097|UNIBH|1
118117629|UNIBH|1
118117700|UNIBH|1
11513737|UNIBH|1
11621588|UNIBH|1
115248300|UNIBH|1
11524361|UNIBH|1
115249177|UNIBH|1
11625448|UNIBH|1
115250424|UNIBH|1
11521829|UNIBH|1
11521832|UNIBH|1
11622839|UNIBH|1
11521521|UNIBH|1
11524362|UNIBH|1
118115700|UNIBH|1
119125792|UNIBH|1
11513706|UNIBH|1
11521513|UNIBH|1
11521840|UNIBH|1
11521851|UNIBH|1
11415195|UNIBH|1
11416130|UNIBH|1
114113992|UNIBH|1
11416131|UNIBH|1
116114979|UNIBH|1
11614345|UNIBH|1
11626054|UNIBH|1
11615191|UNIBH|1
11714459|UNIBH|1
115215140|UNIBH|1
115249430|UNIBH|1
115247848|UNIBH|1
115247675|UNIBH|1
11520826|UNIBH|1
113111685|UNIBH|1
11614537|UNIBH|1
116113467|UNIBH|1
11615777|UNIBH|1
118116049|UNIBH|1
11824749|UNIBH|1
119125766|UNIBH|1
119128004|UNIBH|1
11517928|UNIBH|1
116110880|UNIBH|1
116113002|UNIBH|1
11824846|UNIBH|1
11718485|UNIBH|1
117114565|UNIBH|1
11415112|UNIBH|1
119123183|UNIBH|1
119123242|UNIBH|1
119127495|UNIBH|1
117113614|UNIBH|1
117111522|UNIBH|1
117113968|UNIBH|1
11724628|UNIBH|1
11827441|UNIBH|1
119126011|UNIBH|1
116118589|UNIBH|1
116111481|UNIBH|1
118117381|UNIBH|1
11826967|UNIBH|1
11818104|UNIBH|1
118117125|UNIBH|1
117115921|UNIBH|1
11911604|UNIBH|1
11913861|UNIBH|1
119118766|UNIBH|1
11826984|UNIBH|1
119110673|UNIBH|1
119119968|UNIBH|1
119120420|UNIBH|1
11812401|UNIBH|1
119120635|UNIBH|1
119121250|UNIBH|1
11915652|UNIBH|1
119120386|UNIBH|1
11722740|UNIBH|1
11817204|UNIBH|1
11721077|UNIBH|1
118112467|UNIBH|1
11824701|UNIBH|1
117114435|UNIBH|1
11610349|UNIBH|1
11621693|UNIBH|1
11710265|UNIBH|1
11712514|UNIBH|1
11714490|UNIBH|1
117113135|UNIBH|1
115238494|UNIBH|1
117114577|UNIBH|1
11510669|UNIBH|1
119118544|UNIBH|1
119119019|UNIBH|1
11914554|UNIBH|1
119127629|UNIBH|1
11413208|UNIBH|1
11624043|UNIBH|1
118115899|UNIBH|1
11510954|UNIBH|1
11517708|UNIBH|1
116113330|UNIBH|1
11818012|UNIBH|1
119126074|UNIBH|1
119125949|UNIBH|1
115114117|UNIBH|1
115115684|UNIBH|1
11716633|UNIBH|1
118112820|UNIBH|1
118117530|UNIBH|1
11814318|UNIBH|1
11815514|UNIBH|1
119117782|UNIBH|1
119117896|UNIBH|1
119118712|UNIBH|1
119127851|UNIBH|1
119129049|UNIBH|1
119125533|UNIBH|1
119126527|UNIBH|1
119126758|UNIBH|1
11917084|UNIBH|1
11828466|UNIBH|1
11421227|UNIBH|1
11425285|UNIBH|1
11824030|UNIBH|1
115262759|UNIBH|1
11612068|UNIBH|1
11620605|UNIBH|1
11624684|UNIBH|1
11718919|UNIBH|1
117110142|UNIBH|1
117111484|UNIBH|1
117112426|UNIBH|1
117112670|UNIBH|1
11615533|UNIBH|1
116115012|UNIBH|1
115248685|UNIBH|1
114111106|UNIBH|1
11510833|UNIBH|1
116110968|UNIBH|1
116113090|UNIBH|1
116114385|UNIBH|1
11722592|UNIBH|1
11612677|UNIBH|1
11613241|UNIBH|1
117112752|UNIBH|1
117113477|UNIBH|1
11614491|UNIBH|1
119122750|UNIBH|1
11829288|UNIBH|1
11612628|UNIBH|1
11615167|UNIBH|1
118111385|UNIBH|1
11814883|UNIBH|1
115246409|UNIBH|1
118116177|UNIBH|1
118117928|UNIBH|1
11827152|UNIBH|1
11726515|UNIBH|1
11827525|UNIBH|1
119118153|UNIBH|1
118117191|UNIBH|1
11621298|UNIBH|1
116113658|UNIBH|1
117112778|UNIBH|1
117113441|UNIBH|1
117114270|UNIBH|1
117111109|UNIBH|1
119122559|UNIBH|1
119128957|UNIBH|1
11613601|UNIBH|1
11812874|UNIBH|1
11812272|UNIBH|1
118120188|UNIBH|1
118120215|UNIBH|1
11722037|UNIBH|1
11724467|UNIBH|1
11822764|UNIBH|1
11522161|UNIBH|1
119119619|UNIBH|1
11611153|UNIBH|1
11615954|UNIBH|1
116120658|UNIBH|1
11621528|UNIBH|1
11611649|UNIBH|1
11721939|UNIBH|1
11722732|UNIBH|1
11722825|UNIBH|1
11812083|UNIBH|1
118111248|UNIBH|1
118114828|UNIBH|1
117114901|UNIBH|1
11722879|UNIBH|1
11723994|UNIBH|1
11724849|UNIBH|1
114112658|UNIBH|1
11517675|UNIBH|1
115110734|UNIBH|1
115112806|UNIBH|1
11510897|UNIBH|1
11515480|UNIBH|1
11519831|UNIBH|1
115110951|UNIBH|1
115112472|UNIBH|1
11522910|UNIBH|1
115245996|UNIBH|1
115116049|UNIBH|1
11511010|UNIBH|1
117111045|UNIBH|1
11421557|UNIBH|1
11812613|UNIBH|1
11818683|UNIBH|1
116120834|UNIBH|1
11916698|UNIBH|1
116116155|UNIBH|1
11720973|UNIBH|1
11816585|UNIBH|1
11611129|UNIBH|1
11611220|UNIBH|1
119124178|UNIBH|1
119126695|UNIBH|1
11918691|UNIBH|1
115238472|UNIBH|1
119125118|UNIBH|1
119128184|UNIBH|1
11910821|UNIBH|1
11914940|UNIBH|1
119110743|UNIBH|1
119125963|UNIBH|1
119118431|UNIBH|1
119118178|UNIBH|1
119124175|UNIBH|1
119127436|UNIBH|1
119128532|UNIBH|1
11517673|UNIBH|1
11519241|UNIBH|1
11521005|UNIBH|1
11614796|UNIBH|1
11510630|UNIBH|1
11825561|UNIBH|1
11910956|UNIBH|1
11913978|UNIBH|1
11914717|UNIBH|1
119127708|UNIBH|1
119125914|UNIBH|1
11720344|UNIBH|1
11722703|UNIBH|1
11724194|UNIBH|1
11813433|UNIBH|1
117117981|UNIBH|1
11622080|UNIBH|1
11623820|UNIBH|1
11715006|UNIBH|1
117117846|UNIBH|1
117115881|UNIBH|1
117116140|UNIBH|1
118116228|UNIBH|1
116117260|UNIBH|1
116117292|UNIBH|1
115110276|UNIBH|1
11516529|UNIBH|1
11519113|UNIBH|1
118118487|UNIBH|1
11620566|UNIBH|1
11716210|UNIBH|1
117110620|UNIBH|1
117117172|UNIBH|1
118116502|UNIBH|1
11710404|UNIBH|1
11712052|UNIBH|1
11711623|UNIBH|1
11627097|UNIBH|1
11714386|UNIBH|1
11515537|UNIBH|1
116115562|UNIBH|1
11714970|UNIBH|1
11824870|UNIBH|1
11826318|UNIBH|1
11815934|UNIBH|1
119123308|UNIBH|1
116110619|UNIBH|1
11724881|UNIBH|1
119127985|UNIBH|1
11821621|UNIBH|1
11823603|UNIBH|1
11620313|UNIBH|1
11825670|UNIBH|1
117113737|UNIBH|1
117115197|UNIBH|1
11512260|UNIBH|1
11825496|UNIBH|1
11710767|UNIBH|1
11817242|UNIBH|1
117111836|UNIBH|1
11919939|UNIBH|1
11710752|UNIBH|1
11419998|UNIBH|1
118110158|UNIBH|1
11818317|UNIBH|1
119126030|UNIBH|1
11418442|UNIBH|1
11825300|UNIBH|1
11825965|UNIBH|1
11826628|UNIBH|1
119128838|UNIBH|1
118115408|UNIBH|1
119120154|UNIBH|1
119124582|UNIBH|1
119124584|UNIBH|1
119127424|UNIBH|1
119127754|UNIBH|1
11722665|UNIBH|1
118117449|UNIBH|1
11621239|UNIBH|1
11622988|UNIBH|1
117113298|UNIBH|1
11611138|UNIBH|1
11617465|UNIBH|1
116113520|UNIBH|1
116114339|UNIBH|1
116117969|UNIBH|1
11724609|UNIBH|1
11611145|UNIBH|1
11614322|UNIBH|1
11611044|UNIBH|1
117111089|UNIBH|1
118118102|UNIBH|1
11711020|UNIBH|1
117113361|UNIBH|1
117113197|UNIBH|1
119125939|UNIBH|1
11321268|UNIBH|1
11420761|UNIBH|1
11420827|UNIBH|1
11512775|UNIBH|1
11513605|UNIBH|1
11121861|UNIBH|1
11124343|UNIBH|1
11511156|UNIBH|1
115112844|UNIBH|1
11622876|UNIBH|1
11224535|UNIBH|1
11511144|UNIBH|1
115112072|UNIBH|1
115113348|UNIBH|1
11826231|UNIBH|1
11622757|UNIBH|1
117110700|UNIBH|1
11719452|UNIBH|1
11722371|UNIBH|1
119127924|UNIBH|1
11619004|UNIBH|1
11910626|UNIBH|1
11614829|UNIBH|1
116120830|UNIBH|1
114111916|UNIBH|1
11520996|UNIBH|1
11420861|UNIBH|1
11415414|UNIBH|1
115115671|UNIBH|1
11719360|UNIBH|1
11722663|UNIBH|1
11828027|UNIBH|1
119117892|UNIBH|1
119127135|UNIBH|1
11823792|UNIBH|1
11826482|UNIBH|1
11826944|UNIBH|1
119127634|UNIBH|1
119127076|UNIBH|1
119128205|UNIBH|1
11815276|UNIBH|1
119126920|UNIBH|1
11817400|UNIBH|1
11818457|UNIBH|1
11823746|UNIBH|1
11817239|UNIBH|1
11818345|UNIBH|1
11821570|UNIBH|1
11824509|UNIBH|1
119126419|UNIBH|1
11818225|UNIBH|1
11821541|UNIBH|1
119111994|UNIBH|1
119126412|UNIBH|1
119129072|UNIBH|1
11828077|UNIBH|1
11825158|UNIBH|1
119122049|UNIBH|1
119122189|UNIBH|1
119128778|UNIBH|1
11825269|UNIBH|1
119111998|UNIBH|1
11914777|UNIBH|1
119117980|UNIBH|1
11820880|UNIBH|1
11820991|UNIBH|1
11822326|UNIBH|1
11825230|UNIBH|1
11821924|UNIBH|1
11823722|UNIBH|1
11826257|UNIBH|1
11827208|UNIBH|1
11827971|UNIBH|1
11825627|UNIBH|1
11828418|UNIBH|1
11824105|UNIBH|1
11919157|UNIBH|1
11824106|UNIBH|1
11827881|UNIBH|1
119118844|UNIBH|1
119128938|UNIBH|1
118120475|UNIBH|1
11827645|UNIBH|1
11917362|UNIBH|1
11815225|UNIBH|1
118120527|UNIBH|1
118115474|UNIBH|1
119111951|UNIBH|1
119126976|UNIBH|1
11815670|UNIBH|1
11817957|UNIBH|1
119117799|UNIBH|1
119128221|UNIBH|1
118116576|UNIBH|1
11823450|UNIBH|1
11817395|UNIBH|1
11815954|UNIBH|1
118114941|UNIBH|1
118116660|UNIBH|1
11827606|UNIBH|1
11713091|UNIBH|1
11826435|UNIBH|1
11823465|UNIBH|1
11823712|UNIBH|1
11823815|UNIBH|1
11826281|UNIBH|1
11917148|UNIBH|1
119128662|UNIBH|1
